Friulian	1	3710
Friulian	2	8626
Friulian	3	7028
Friulian	4	10959
Friulian	5	8161
Friulian	6	4348
Friulian	7	5327
Friulian	8	12358
Friulian	9	17310
Friulian	10	8265
Friulian	11	8632
Friulian	12	9902
Friulian	13	20686
Friulian	14	7762
Friulian	15	9880
Friulian	16	22612
Friulian	17	9565
Friulian	18	3218
Friulian	19	6190
Friulian	20	6877
Friulian	21	7688
Friulian	22	14179
Friulian	23	11856
Friulian	24	6180
Friulian	25	6242
Friulian	26	5458
Friulian	27	15910
Friulian	28	5906
Friulian	29	8052
Friulian	30	10835
Friulian	31	3496
Friulian	32	6949
Friulian	33	7991
Friulian	34	10526
Friulian	35	5136
Friulian	36	9225
Friulian	37	9737
Friulian	38	7288
Friulian	39	7070
Friulian	40	10908
Friulian	41	8075
Friulian	42	5037
Friulian	43	20887
Friulian	44	12308
Friulian	45	5024
Friulian	46	9557
Friulian	47	5080
Friulian	48	2607
Friulian	49	8893
Friulian	50	10182
Friulian	51	3488
Friulian	52	6915
Friulian	53	18397
Friulian	54	6831
Friulian	55	6774
Friulian	56	28039
Friulian	57	7188
Friulian	58	6504
Friulian	59	5992
Friulian	60	5775
Friulian	61	6058
Friulian	62	8304
Friulian	63	14723
Friulian	64	8541
Friulian	65	13000
Friulian	66	11940
Friulian	67	4578
Friulian	68	16476
Friulian	69	12540
Friulian	70	6641
Friulian	71	4365
Friulian	72	6632
Friulian	73	7641
Friulian	74	6973
Friulian	75	8836
Friulian	76	10873
Friulian	77	5399
Friulian	78	9532
Friulian	79	6367
Friulian	80	5241
Friulian	81	9199
Friulian	82	8239
Friulian	83	6365
Friulian	84	12036
Friulian	85	14214
Friulian	86	16821
Friulian	87	4799
Friulian	88	6538
Friulian	89	6123
Friulian	90	7901
Friulian	91	8729
Friulian	92	7437
Friulian	93	5244
Friulian	94	7640
Friulian	95	14917
Friulian	96	8816
Friulian	97	12248
Friulian	98	6727
Friulian	99	14151
Friulian	100	5074
Friulian	101	7128
Friulian	102	8357
Friulian	103	5053
Friulian	104	6597
Friulian	105	5874
Friulian	106	4327
Friulian	107	7392
Friulian	108	4787
Friulian	109	6600
Friulian	110	9348
Friulian	111	15033
Friulian	112	6803
Friulian	113	5214
Friulian	114	10647
Friulian	115	6948
Friulian	116	8858
Friulian	117	7212
Friulian	118	17700
Friulian	119	5850
Friulian	120	9723
Friulian	121	13350
Friulian	122	3835
Friulian	123	18135
Friulian	124	17610
Friulian	125	11804
Friulian	126	5723
Friulian	127	7166
Friulian	128	4927
Friulian	129	11932
Friulian	130	3076
Friulian	131	8107
Friulian	132	7422
Friulian	133	5394
Friulian	134	10477
Friulian	135	6605
Friulian	136	8508
Friulian	137	4097
Friulian	138	5986
Friulian	139	6535
Friulian	140	17488
Friulian	141	8551
Friulian	142	14947
Friulian	143	8976
Friulian	144	11781
Friulian	145	7960
Friulian	146	9017
Friulian	147	5083
Friulian	148	9453
Friulian	149	5394
Friulian	150	8134
Friulian	151	8788
Friulian	152	4798
Friulian	153	14293
Friulian	154	5496
Friulian	155	5060
Friulian	156	3575
Friulian	157	5318
Friulian	158	19750
Friulian	159	7131
Friulian	160	6339
Friulian	161	15633
Friulian	162	7306
Friulian	163	6867
Friulian	164	4708
Friulian	165	4888
Friulian	166	10144
Friulian	167	7329
Friulian	168	9979
Friulian	169	8854
Friulian	170	5121
Friulian	171	7874
Friulian	172	5070
Friulian	173	5185
Friulian	174	8036
Friulian	175	6657
Friulian	176	12648
Friulian	177	5413
Friulian	178	13605
Friulian	179	10497
Friulian	180	8478
Friulian	181	4755
Friulian	182	11167
Friulian	183	14360
Friulian	184	14071
Friulian	185	10697
Friulian	186	10321
Friulian	187	4550
Friulian	188	9835
Friulian	189	10827
Friulian	190	14585
Friulian	191	3681
Friulian	192	12087
Friulian	193	5579
Friulian	194	5820
Friulian	195	9924
Friulian	196	19265
Friulian	197	13985
Friulian	198	14134
Friulian	199	4088
Friulian	200	4890
Friulian	201	3480
Friulian	202	10256
Friulian	203	5461
Friulian	204	9466
Friulian	205	10726
Friulian	206	4116
Friulian	207	8144
Friulian	208	4995
Friulian	209	14471
Friulian	210	8199
Friulian	211	8551
Friulian	212	8587
Friulian	213	7138
Friulian	214	7388
Friulian	215	9387
Friulian	216	16676
Friulian	217	2877
Friulian	218	4770
Friulian	219	6230
Friulian	220	13344
Friulian	221	7510
Friulian	222	18680
Friulian	223	8285
Friulian	224	17405
Friulian	225	5030
Friulian	226	6526
Friulian	227	10733
Friulian	228	11397
Friulian	229	12437
Friulian	230	5588
Friulian	231	5136
Friulian	232	8706
Friulian	233	7555
Friulian	234	10391
Friulian	235	4950
Friulian	236	11817
Friulian	237	15777
Friulian	238	10797
Friulian	239	8639
Friulian	240	10374
Friulian	241	13007
Friulian	242	6052
Friulian	243	9914
Friulian	244	8578
Friulian	245	8186
Friulian	246	10506
Friulian	247	7743
Friulian	248	11580
Friulian	249	8541
Friulian	250	5315
Friulian	251	7255
Friulian	252	6881
Friulian	253	6965
Friulian	254	3813
Friulian	255	7066
Friulian	256	9761
Friulian	257	8266
Friulian	258	7190
Friulian	259	19503
Friulian	260	8720
Friulian	261	8774
Friulian	262	15272
Friulian	263	5556
Friulian	264	6423
Friulian	265	5909
Friulian	266	12168
Friulian	267	8213
Friulian	268	19856
Friulian	269	8939
Friulian	270	11188
Friulian	271	9389
Friulian	272	12022
Friulian	273	8333
Friulian	274	6324
Friulian	275	16680
Friulian	276	4671
Friulian	277	24112
Friulian	278	13147
Friulian	279	4159
Friulian	280	6037
Friulian	281	6331
Friulian	282	17324
Friulian	283	14481
Friulian	284	3828
Friulian	285	10149
Friulian	286	9929
Friulian	287	3893
Friulian	288	8261
Friulian	289	11000
Friulian	290	7731
Friulian	291	3405
Friulian	292	4846
Friulian	293	8796
Friulian	294	7234
Friulian	295	6334
Friulian	296	16432
Friulian	297	12095
Friulian	298	3876
Friulian	299	8508
Friulian	300	11051
Friulian	301	14321
Friulian	302	5354
Friulian	303	10388
Friulian	304	6276
Friulian	305	8447
Friulian	306	8979
Friulian	307	5950
Friulian	308	11501
Friulian	309	11499
Friulian	310	11017
Friulian	311	5944
Friulian	312	8925
Friulian	313	17962
Friulian	314	12290
Friulian	315	18341
Friulian	316	7648
Friulian	317	9336
Friulian	318	10501
Friulian	319	16149
Friulian	320	4246
Friulian	321	14398
Friulian	322	6086
Friulian	323	3582
Friulian	324	4357
Friulian	325	19931
Friulian	326	9437
Friulian	327	7685
Friulian	328	2389
Friulian	329	11585
Friulian	330	7979
Friulian	331	12399
Friulian	332	15062
Friulian	333	10153
Friulian	334	6027
Friulian	335	6945
Friulian	336	13293
Friulian	337	4767
Friulian	338	12405
Friulian	339	9584
Friulian	340	12969
Friulian	341	3881
Friulian	342	10249
Friulian	343	18764
Friulian	344	6943
Friulian	345	3812
