Polish	1	1415
Polish	2	1782
Polish	3	2558
Polish	4	1577
Polish	5	1486
Polish	6	1068
Polish	7	2414
Polish	8	639
Polish	9	2129
Polish	10	2245
Polish	11	1701
Polish	12	2505
Polish	13	2156
Polish	14	734
Polish	15	2035
Polish	16	569
Polish	17	1766
Polish	18	752
Polish	19	2329
Polish	20	2300
Polish	21	1073
Polish	22	1452
Polish	23	713
Polish	24	1715
Polish	25	1761
Polish	26	1437
Polish	27	3066
Polish	28	1397
Polish	29	1063
Polish	30	4409
Polish	31	1355
Polish	32	1944
Polish	33	3233
Polish	34	1239
Polish	35	4686
Polish	36	2510
Polish	37	880
Polish	38	1506
Polish	39	1546
Polish	40	3385
Polish	41	1344
Polish	42	1664
Polish	43	1378
Polish	44	2101
Polish	45	661
Polish	46	1613
Polish	47	912
Polish	48	1020
Polish	49	2123
Polish	50	609
Polish	51	1383
Polish	52	2248
Polish	53	668
Polish	54	822
Polish	55	2754
Polish	56	2768
Polish	57	1753
Polish	58	1715
Polish	59	1379
Polish	60	1285
Polish	61	1645
Polish	62	3122
Polish	63	2092
Polish	64	1048
Polish	65	724
Polish	66	1712
Polish	67	1549
Polish	68	1377
Polish	69	1563
Polish	70	1538
Polish	71	2085
Polish	72	1477
Polish	73	1110
Polish	74	1442
Polish	75	1218
Polish	76	1049
Polish	77	1608
Polish	78	672
Polish	79	1707
Polish	80	913
Polish	81	1520
Polish	82	1814
Polish	83	962
Polish	84	1565
Polish	85	1210
Polish	86	1518
Polish	87	1385
Polish	88	1962
Polish	89	2560
Polish	90	1798
Polish	91	2211
Polish	92	1721
Polish	93	1017
Polish	94	808
Polish	95	2451
Polish	96	724
Polish	97	2262
Polish	98	643
Polish	99	600
Polish	100	3079
Polish	101	1017
Polish	102	2559
Polish	103	1953
Polish	104	901
Polish	105	1116
Polish	106	1609
Polish	107	412
Polish	108	1759
Polish	109	2033
Polish	110	694
Polish	111	977
Polish	112	1458
Polish	113	1545
Polish	114	784
Polish	115	634
Polish	116	977
Polish	117	1808
Polish	118	1912
Polish	119	864
Polish	120	1246
Polish	121	2189
Polish	122	1220
Polish	123	1184
Polish	124	1714
Polish	125	1214
Polish	126	1412
Polish	127	1124
Polish	128	545
Polish	129	1785
Polish	130	948
Polish	131	846
Polish	132	2166
Polish	133	2827
Polish	134	1613
Polish	135	1605
Polish	136	965
Polish	137	1686
Polish	138	2279
Polish	139	848
Polish	140	2581
Polish	141	1183
Polish	142	1155
Polish	143	1110
Polish	144	2048
Polish	145	1562
Polish	146	1036
Polish	147	997
Polish	148	3553
Polish	149	1875
Polish	150	736
Polish	151	2729
Polish	152	3224
Polish	153	2971
Polish	154	736
Polish	155	2058
Polish	156	1483
Polish	157	2053
Polish	158	1656
Polish	159	737
Polish	160	2808
Polish	161	791
Polish	162	516
Polish	163	694
Polish	164	1737
Polish	165	2806
Polish	166	1782
Polish	167	1291
Polish	168	1676
Polish	169	1461
Polish	170	1434
Polish	171	1752
Polish	172	1211
Polish	173	2422
Polish	174	1666
Polish	175	1344
Polish	176	698
Polish	177	848
Polish	178	2199
Polish	179	1074
Polish	180	1119
Polish	181	1483
Polish	182	2116
Polish	183	1162
Polish	184	1904
Polish	185	1118
Polish	186	1684
Polish	187	1102
Polish	188	1518
Polish	189	835
Polish	190	1926
Polish	191	1629
Polish	192	1891
Polish	193	1676
Polish	194	2418
Polish	195	1257
Polish	196	982
Polish	197	1305
Polish	198	1481
Polish	199	1525
Polish	200	2403
Polish	201	1109
Polish	202	1485
Polish	203	1101
Polish	204	1164
Polish	205	2729
Polish	206	793
Polish	207	2303
Polish	208	1320
Polish	209	1825
Polish	210	1446
Polish	211	1248
Polish	212	1939
Polish	213	1271
Polish	214	2046
Polish	215	558
Polish	216	2322
Polish	217	1676
Polish	218	1712
Polish	219	2426
Polish	220	874
Polish	221	925
Polish	222	1675
Polish	223	1583
Polish	224	714
Polish	225	1707
Polish	226	1165
Polish	227	2959
Polish	228	1383
Polish	229	705
Polish	230	3024
Polish	231	867
Polish	232	1122
Polish	233	1165
Polish	234	1496
Polish	235	449
Polish	236	2065
Polish	237	1911
Polish	238	1302
Polish	239	1561
Polish	240	571
Polish	241	2608
Polish	242	1486
Polish	243	1853
Polish	244	1400
Polish	245	1347
Polish	246	1254
Polish	247	1428
Polish	248	1171
Polish	249	617
Polish	250	1396
Polish	251	917
Polish	252	761
Polish	253	2147
Polish	254	1233
Polish	255	3823
Polish	256	727
Polish	257	3294
Polish	258	1584
Polish	259	1194
Polish	260	2592
Polish	261	1259
Polish	262	1463
Polish	263	1282
Polish	264	1441
Polish	265	1147
Polish	266	1377
Polish	267	1309
Polish	268	1350
Polish	269	1336
Polish	270	1538
Polish	271	1124
Polish	272	2070
Polish	273	2498
Polish	274	953
Polish	275	2193
Polish	276	645
Polish	277	1597
Polish	278	1042
Polish	279	1582
Polish	280	2591
Polish	281	1239
Polish	282	1351
Polish	283	2031
Polish	284	952
Polish	285	689
Polish	286	2399
Polish	287	1537
Polish	288	1395
Polish	289	1728
Polish	290	1424
Polish	291	2104
Polish	292	1905
Polish	293	957
Polish	294	1743
Polish	295	911
Polish	296	716
Polish	297	907
Polish	298	1126
Polish	299	1780
Polish	300	2852
Polish	301	944
Polish	302	2957
Polish	303	1059
Polish	304	935
Polish	305	835
Polish	306	3643
Polish	307	2241
Polish	308	1054
Polish	309	2953
Polish	310	1309
Polish	311	2401
Polish	312	857
Polish	313	1035
Polish	314	1244
Polish	315	1409
Polish	316	1857
Polish	317	1381
Polish	318	2532
Polish	319	2541
Polish	320	1198
Polish	321	2181
Polish	322	1360
Polish	323	1960
Polish	324	1128
Polish	325	1769
Polish	326	2466
Polish	327	1194
Polish	328	1671
Polish	329	429
Polish	330	844
Polish	331	761
Polish	332	1091
Polish	333	1698
Polish	334	1040
Polish	335	752
Polish	336	1304
Polish	337	1786
Polish	338	2007
Polish	339	1456
Polish	340	2614
Polish	341	1842
Polish	342	2432
Polish	343	1310
Polish	344	1794
Polish	345	572
Polish	346	1853
Polish	347	980
Polish	348	1297
Polish	349	1674
Polish	350	674
Polish	351	882
Polish	352	994
Polish	353	1987
Polish	354	3185
Polish	355	2486
Polish	356	1050
Polish	357	978
Polish	358	1132
Polish	359	922
Polish	360	1081
Polish	361	1593
Polish	362	604
Polish	363	1801
Polish	364	1579
Polish	365	1133
Polish	366	728
Polish	367	611
Polish	368	1257
Polish	369	1562
Polish	370	1477
Polish	371	1879
Polish	372	1738
Polish	373	1087
Polish	374	1973
Polish	375	2319
Polish	376	1518
Polish	377	2136
Polish	378	1427
Polish	379	1013
Polish	380	2137
Polish	381	1824
Polish	382	719
Polish	383	1835
Polish	384	1571
Polish	385	2348
Polish	386	439
Polish	387	2587
Polish	388	2104
Polish	389	2196
Polish	390	3726
Polish	391	1194
Polish	392	1370
Polish	393	2370
Polish	394	2024
Polish	395	1093
Polish	396	1273
Polish	397	1693
Polish	398	718
Polish	399	971
Polish	400	1222
Polish	401	1551
Polish	402	2180
Polish	403	1528
Polish	404	2164
Polish	405	1604
Polish	406	1293
Polish	407	894
Polish	408	1472
Polish	409	2017
Polish	410	461
Polish	411	857
Polish	412	1822
Polish	413	1848
Polish	414	1040
Polish	415	1274
Polish	416	1190
Polish	417	1688
Polish	418	968
Polish	419	2837
Polish	420	3406
Polish	421	1376
Polish	422	779
Polish	423	761
Polish	424	2218
Polish	425	1090
Polish	426	2889
Polish	427	1186
Polish	428	3342
Polish	429	4717
Polish	430	2640
Polish	431	684
Polish	432	1447
Polish	433	2884
Polish	434	953
Polish	435	4088
Polish	436	1315
Polish	437	2264
Polish	438	4434
Polish	439	940
Polish	440	1463
Polish	441	1763
Polish	442	1271
Polish	443	2831
Polish	444	848
Polish	445	1648
Polish	446	1830
Polish	447	902
Polish	448	954
Polish	449	1192
Polish	450	2206
Polish	451	970
Polish	452	795
Polish	453	1196
Polish	454	1890
Polish	455	1346
Polish	456	579
Polish	457	1448
Polish	458	2430
Polish	459	2267
Polish	460	1105
Polish	461	1281
Polish	462	1358
Polish	463	1028
Polish	464	1007
Polish	465	1669
Polish	466	2395
Polish	467	1791
Polish	468	549
Polish	469	1217
Polish	470	1515
Polish	471	1805
Polish	472	971
Polish	473	2863
Polish	474	515
Polish	475	3625
Polish	476	1437
Polish	477	2226
Polish	478	578
Polish	479	769
Polish	480	778
Polish	481	1014
Polish	482	1248
Polish	483	1078
Polish	484	2523
Polish	485	661
Polish	486	1470
Polish	487	2840
Polish	488	1808
Polish	489	1558
Polish	490	1508
Polish	491	1463
Polish	492	2219
Polish	493	1585
Polish	494	2249
Polish	495	2438
Polish	496	1309
Polish	497	673
Polish	498	894
Polish	499	1009
Polish	500	824
Polish	501	931
Polish	502	1387
Polish	503	1831
Polish	504	1813
Polish	505	1144
Polish	506	1022
Polish	507	1684
Polish	508	1725
Polish	509	1850
Polish	510	752
Polish	511	1591
Polish	512	1521
Polish	513	1434
Polish	514	970
Polish	515	2046
Polish	516	2500
Polish	517	2109
Polish	518	1141
Polish	519	2105
Polish	520	1373
Polish	521	1421
Polish	522	929
Polish	523	1381
Polish	524	3185
Polish	525	967
Polish	526	1665
Polish	527	676
Polish	528	1156
Polish	529	941
Polish	530	1201
Polish	531	1155
Polish	532	1334
Polish	533	1708
Polish	534	1262
Polish	535	887
Polish	536	1671
Polish	537	1752
Polish	538	873
Polish	539	1448
Polish	540	1192
Polish	541	930
Polish	542	1892
Polish	543	1923
Polish	544	559
Polish	545	939
Polish	546	1699
Polish	547	976
Polish	548	1842
Polish	549	2332
Polish	550	1608
Polish	551	1686
Polish	552	1260
Polish	553	1271
Polish	554	1438
Polish	555	1734
Polish	556	1469
Polish	557	1009
Polish	558	1383
Polish	559	1049
Polish	560	2004
Polish	561	1734
Polish	562	968
Polish	563	666
Polish	564	1359
Polish	565	1382
Polish	566	874
Polish	567	1136
Polish	568	2567
Polish	569	1037
Polish	570	2150
Polish	571	1460
Polish	572	1327
Polish	573	2269
Polish	574	2111
Polish	575	1734
Polish	576	1476
Polish	577	1282
Polish	578	1512
Polish	579	1039
Polish	580	2596
Polish	581	2061
Polish	582	1876
Polish	583	990
Polish	584	2650
Polish	585	1351
Polish	586	815
Polish	587	1625
Polish	588	1310
Polish	589	964
Polish	590	1636
Polish	591	483
Polish	592	760
Polish	593	1341
Polish	594	813
Polish	595	1488
Polish	596	1396
Polish	597	1293
Polish	598	1508
Polish	599	1766
Polish	600	1408
Polish	601	998
Polish	602	1120
Polish	603	1849
Polish	604	1025
Polish	605	2481
Polish	606	2556
Polish	607	1010
Polish	608	1163
Polish	609	1246
Polish	610	3534
Polish	611	1688
Polish	612	2043
Polish	613	992
Polish	614	1444
Polish	615	1826
Polish	616	2354
Polish	617	1339
Polish	618	1240
Polish	619	492
Polish	620	1107
Polish	621	2010
Polish	622	2426
Polish	623	626
Polish	624	718
Polish	625	2870
Polish	626	1678
Polish	627	1500
Polish	628	1591
Polish	629	1045
Polish	630	1182
Polish	631	1139
Polish	632	1472
Polish	633	533
Polish	634	1356
Polish	635	1833
Polish	636	1659
Polish	637	1283
Polish	638	1234
Polish	639	2639
Polish	640	1299
Polish	641	1681
Polish	642	1012
Polish	643	2078
Polish	644	889
Polish	645	1462
Polish	646	1110
Polish	647	2151
Polish	648	1454
Polish	649	1000
Polish	650	1496
Polish	651	1552
Polish	652	4117
Polish	653	1787
Polish	654	2576
Polish	655	982
Polish	656	639
Polish	657	2044
Polish	658	1137
Polish	659	1093
Polish	660	916
Polish	661	1962
Polish	662	1626
Polish	663	1647
Polish	664	1965
Polish	665	973
Polish	666	1228
Polish	667	808
Polish	668	1464
Polish	669	1450
Polish	670	1361
Polish	671	1739
Polish	672	811
Polish	673	3116
Polish	674	1035
Polish	675	1744
Polish	676	1325
Polish	677	1293
Polish	678	1621
Polish	679	1484
Polish	680	1394
Polish	681	814
Polish	682	990
Polish	683	2148
Polish	684	2372
Polish	685	1409
Polish	686	1003
Polish	687	1470
Polish	688	1664
